ICD9_Code,CCS_Category,CCS_Desc,Mapped_Category
'V5875','257  ','Ot aftercare',other
'V5876','257  ','Ot aftercare',other
'V5877','257  ','Ot aftercare',other
'V5878','257  ','Ot aftercare',other
'V588 ','257  ','Ot aftercare',other
'V5881','257  ','Ot aftercare',other
'V5883','257  ','Ot aftercare',other
'V5889','257  ','Ot aftercare',other
'V589 ','257  ','Ot aftercare',other
'V660 ','257  ','Ot aftercare',other
'V665 ','257  ','Ot aftercare',other
'V666 ','257  ','Ot aftercare',other
'V667 ','257  ','Ot aftercare',other
'V669 ','257  ','Ot aftercare',other
'V670 ','257  ','Ot aftercare',other
'V6700','257  ','Ot aftercare',other
'V6701','257  ','Ot aftercare',other
'V6709','257  ','Ot aftercare',other
'V6751','257  ','Ot aftercare',other
'V6759','257  ','Ot aftercare',other
'V676 ','257  ','Ot aftercare',other
'V679 ','257  ','Ot aftercare',other
'V280 ','258  ','Other screen',other
'V281 ','258  ','Other screen',other
'V282 ','258  ','Other screen',other
'V283 ','258  ','Other screen',other
'V284 ','258  ','Other screen',other
'V285 ','258  ','Other screen',other
'V288 ','258  ','Other screen',other
'V289 ','258  ','Other screen',other
'V7181','258  ','Other screen',other
'V7189','258  ','Other screen',other
'V7240','258  ','Other screen',other
'V7241','258  ','Other screen',other
'V760 ','258  ','Other screen',other
'V761 ','258  ','Other screen',other
'V7610','258  ','Other screen',other
'V7611','258  ','Other screen',other
'V7612','258  ','Other screen',other
'V7619','258  ','Other screen',other
'V762 ','258  ','Other screen',other
'V763 ','258  ','Other screen',other
'V7641','258  ','Other screen',other
'V7642','258  ','Other screen',other
'V7643','258  ','Other screen',other
'V7644','258  ','Other screen',other
'V7645','258  ','Other screen',other
'V7646','258  ','Other screen',other
'V7647','258  ','Other screen',other
'V7649','258  ','Other screen',other
'V7650','258  ','Other screen',other
'V7651','258  ','Other screen',other
'V7652','258  ','Other screen',other
'V768 ','258  ','Other screen',other
'V7681','258  ','Other screen',other
'V7689','258  ','Other screen',other
'V769 ','258  ','Other screen',other
'V770 ','258  ','Other screen',other
'V771 ','258  ','Other screen',other
'V772 ','258  ','Other screen',other
'V773 ','258  ','Other screen',other
'V774 ','258  ','Other screen',other
'V775 ','258  ','Other screen',other
'V776 ','258  ','Other screen',other
'V777 ','258  ','Other screen',other
'V778 ','258  ','Other screen',other
'V779 ','258  ','Other screen',other
'V7791','258  ','Other screen',other
'V7799','258  ','Other screen',other
'V780 ','258  ','Other screen',other
'V781 ','258  ','Other screen',other
'V782 ','258  ','Other screen',other
'V783 ','258  ','Other screen',other
'V788 ','258  ','Other screen',other
'V789 ','258  ','Other screen',other
'V800 ','258  ','Other screen',other
'V801 ','258  ','Other screen',other
'V802 ','258  ','Other screen',other
'V803 ','258  ','Other screen',other
'V810 ','258  ','Other screen',other
'V811 ','258  ','Other screen',other
'V812 ','258  ','Other screen',other
'V813 ','258  ','Other screen',other
'V814 ','258  ','Other screen',other
'V815 ','258  ','Other screen',other
'V816 ','258  ','Other screen',other
'V820 ','258  ','Other screen',other
'V821 ','258  ','Other screen',other
'V822 ','258  ','Other screen',other
'V823 ','258  ','Other screen',other
'V824 ','258  ','Other screen',other
'V825 ','258  ','Other screen',other
'V826 ','258  ','Other screen',other
'V8271','258  ','Other screen',other
'V8279','258  ','Other screen',other
'V828 ','258  ','Other screen',other
'V8281','258  ','Other screen',other
'V8289','258  ','Other screen',other
'V829 ','258  ','Other screen',other
'3020 ','259  ','Unclassified',other
'32700','259  ','Unclassified',other
'32701','259  ','Unclassified',other
'32709','259  ','Unclassified',other
'32710','259  ','Unclassified',other
'32711','259  ','Unclassified',other
'32712','259  ','Unclassified',other
'32713','259  ','Unclassified',other
'32714','259  ','Unclassified',other
'32719','259  ','Unclassified',other
'32720','259  ','Unclassified',other
'32721','259  ','Unclassified',other
'32722','259  ','Unclassified',other
'32723','259  ','Unclassified',other
'32724','259  ','Unclassified',other
'32725','259  ','Unclassified',other
'32726','259  ','Unclassified',other
'32727','259  ','Unclassified',other
'32729','259  ','Unclassified',other
'32740','259  ','Unclassified',other
'32741','259  ','Unclassified',other
'32742','259  ','Unclassified',other
'32743','259  ','Unclassified',other
'32744','259  ','Unclassified',other
'32749','259  ','Unclassified',other
'32751','259  ','Unclassified',other
'32759','259  ','Unclassified',other
'3278 ','259  ','Unclassified',other
'78002','259  ','Unclassified',other
'7801 ','259  ','Unclassified',other
'78050','259  ','Unclassified',other
'78051','259  ','Unclassified',other
'78052','259  ','Unclassified',other
'78053','259  ','Unclassified',other
'78054','259  ','Unclassified',other
'78055','259  ','Unclassified',other
'78056','259  ','Unclassified',other
'78057','259  ','Unclassified',other
'78058','259  ','Unclassified',other
'78059','259  ','Unclassified',other
'7809 ','259  ','Unclassified',other
'78093','259  ','Unclassified',other
'78094','259  ','Unclassified',other
'78095','259  ','Unclassified',other
'78096','259  ','Unclassified',other
'78097','259  ','Unclassified',other
'78099','259  ','Unclassified',other
'7815 ','259  ','Unclassified',other
'7816 ','259  ','Unclassified',other
'7823 ','259  ','Unclassified',other
'78261','259  ','Unclassified',other
'78262','259  ','Unclassified',other
'7828 ','259  ','Unclassified',other
'7829 ','259  ','Unclassified',other
'7830 ','259  ','Unclassified',other
'7836 ','259  ','Unclassified',other
'7842 ','259  ','Unclassified',other
'7901 ','259  ','Unclassified',other
'7903 ','259  ','Unclassified',other
'7906 ','259  ','Unclassified',other
'7909 ','259  ','Unclassified',other
'79091','259  ','Unclassified',other
'79092','259  ','Unclassified',other
'79093','259  ','Unclassified',other
'79094','259  ','Unclassified',other
'79095','259  ','Unclassified',other
'79099','259  ','Unclassified',other
'7929 ','259  ','Unclassified',other
'7932 ','259  ','Unclassified',other
'7939 ','259  ','Unclassified',other
'79399','259  ','Unclassified',other
'7949 ','259  ','Unclassified',other
'7954 ','259  ','Unclassified',other
'79581','259  ','Unclassified',other
'79582','259  ','Unclassified',other
'79589','259  ','Unclassified',other
'7963 ','259  ','Unclassified',other
'7964 ','259  ','Unclassified',other
'7965 ','259  ','Unclassified',other
'7966 ','259  ','Unclassified',other
'7969 ','259  ','Unclassified',other
'7980 ','259  ','Unclassified',other
'7981 ','259  ','Unclassified',other
'7982 ','259  ','Unclassified',other
'7989 ','259  ','Unclassified',other
'7992 ','259  ','Unclassified',other
'7993 ','259  ','Unclassified',other
'7998 ','259  ','Unclassified',other
'79981','259  ','Unclassified',other
'79989','259  ','Unclassified',other
'7999 ','259  ','Unclassified',other
'V070 ','259  ','Unclassified',other
'V072 ','259  ','Unclassified',other
'V073 ','259  ','Unclassified',other
'V0731','259  ','Unclassified',other
'V0739','259  ','Unclassified',other
'V078 ','259  ','Unclassified',other
'V079 ','259  ','Unclassified',other
'V131 ','259  ','Unclassified',other
'V138 ','259  ','Unclassified',other
'V139 ','259  ','Unclassified',other
'V152 ','259  ','Unclassified',other
'V153 ','259  ','Unclassified',other
'V1581','259  ','Unclassified',other
'V1584','259  ','Unclassified',other
'V1585','259  ','Unclassified',other
'V1586','259  ','Unclassified',other
'V1587','259  ','Unclassified',other
'V1589','259  ','Unclassified',other
'V159 ','259  ','Unclassified',other
'V160 ','259  ','Unclassified',other
'V161 ','259  ','Unclassified',other
'V162 ','259  ','Unclassified',other
'V163 ','259  ','Unclassified',other
'V164 ','259  ','Unclassified',other
'V1640','259  ','Unclassified',other
'V1641','259  ','Unclassified',other
'V1642','259  ','Unclassified',other
'V1643','259  ','Unclassified',other
'V1649','259  ','Unclassified',other
'V165 ','259  ','Unclassified',other
'V1651','259  ','Unclassified',other
'V1652','259  ','Unclassified',other
'V1659','259  ','Unclassified',other
'V166 ','259  ','Unclassified',other
'V167 ','259  ','Unclassified',other
'V168 ','259  ','Unclassified',other
'V169 ','259  ','Unclassified',other
'V170 ','259  ','Unclassified',other
'V171 ','259  ','Unclassified',other
'V172 ','259  ','Unclassified',other
'V173 ','259  ','Unclassified',other
'V174 ','259  ','Unclassified',other
'V1741','259  ','Unclassified',other
'V1749','259  ','Unclassified',other
'V175 ','259  ','Unclassified',other
'V176 ','259  ','Unclassified',other
'V177 ','259  ','Unclassified',other
'V178 ','259  ','Unclassified',other
'V1781','259  ','Unclassified',other
'V1789','259  ','Unclassified',other
'V180 ','259  ','Unclassified',other
'V181 ','259  ','Unclassified',other
'V1811','259  ','Unclassified',other
'V1819','259  ','Unclassified',other
'V182 ','259  ','Unclassified',other
'V183 ','259  ','Unclassified',other
'V184 ','259  ','Unclassified',other
'V185 ','259  ','Unclassified',other
'V1851','259  ','Unclassified',other
'V1859','259  ','Unclassified',other
'V186 ','259  ','Unclassified',other
'V1861','259  ','Unclassified',other
'V1869','259  ','Unclassified',other
'V187 ','259  ','Unclassified',other
'V188 ','259  ','Unclassified',other
'V189 ','259  ','Unclassified',other
'V190 ','259  ','Unclassified',other
'V191 ','259  ','Unclassified',other
'V192 ','259  ','Unclassified',other
'V193 ','259  ','Unclassified',other
'V194 ','259  ','Unclassified',other
'V195 ','259  ','Unclassified',other
'V196 ','259  ','Unclassified',other
'V197 ','259  ','Unclassified',other
'V198 ','259  ','Unclassified',other
'V210 ','259  ','Unclassified',other
'V211 ','259  ','Unclassified',other
'V212 ','259  ','Unclassified',other
'V218 ','259  ','Unclassified',other
'V219 ','259  ','Unclassified',other
'V418 ','259  ','Unclassified',other
'V419 ','259  ','Unclassified',other
'V428 ','259  ','Unclassified',other
'V4281','259  ','Unclassified',other
'V4282','259  ','Unclassified',other
'V4283','259  ','Unclassified',other
'V4284','259  ','Unclassified',other
'V4289','259  ','Unclassified',other
'V429 ','259  ','Unclassified',other
'V438 ','259  ','Unclassified',other
'V4381','259  ','Unclassified',other
'V4382','259  ','Unclassified',other
'V4383','259  ','Unclassified',other
'V4389','259  ','Unclassified',other
'V447 ','259  ','Unclassified',other
'V448 ','259  ','Unclassified',other
'V449 ','259  ','Unclassified',other
'V4571','259  ','Unclassified',other
'V4572','259  ','Unclassified',other
'V4573','259  ','Unclassified',other
'V4574','259  ','Unclassified',other
'V4575','259  ','Unclassified',other
'V4576','259  ','Unclassified',other
'V4577','259  ','Unclassified',other
'V4578','259  ','Unclassified',other
'V4579','259  ','Unclassified',other
'V4583','259  ','Unclassified',other
'V4584','259  ','Unclassified',other
'V4586','259  ','Unclassified',other
'V4589','259  ','Unclassified',other
'V460 ','259  ','Unclassified',other
'V468 ','259  ','Unclassified',other
'V469 ','259  ','Unclassified',other
'V470 ','259  ','Unclassified',other
'V471 ','259  ','Unclassified',other
'V472 ','259  ','Unclassified',other
'V479 ','259  ','Unclassified',other
'V480 ','259  ','Unclassified',other
'V488 ','259  ','Unclassified',other
'V489 ','259  ','Unclassified',other
'V498 ','259  ','Unclassified',other
'V4981','259  ','Unclassified',other
'V4982','259  ','Unclassified',other
'V4983','259  ','Unclassified',other
'V4984','259  ','Unclassified',other
'V4989','259  ','Unclassified',other
'V499 ','259  ','Unclassified',other
'V500 ','259  ','Unclassified',other
'V501 ','259  ','Unclassified',other
'V503 ','259  ','Unclassified',other
'V5041','259  ','Unclassified',other
'V5042','259  ','Unclassified',other
'V5049','259  ','Unclassified',other
'V508 ','259  ','Unclassified',other
'V509 ','259  ','Unclassified',other
'V590 ','259  ','Unclassified',other
'V5901','259  ','Unclassified',other
'V5902','259  ','Unclassified',other
'V5909','259  ','Unclassified',other
'V591 ','259  ','Unclassified',other
'V592 ','259  ','Unclassified',other
'V593 ','259  ','Unclassified',other
'V594 ','259  ','Unclassified',other
'V595 ','259  ','Unclassified',other
'V596 ','259  ','Unclassified',other
'V5970','259  ','Unclassified',other
'V5971','259  ','Unclassified',other
'V5972','259  ','Unclassified',other
'V5973','259  ','Unclassified',other
'V5974','259  ','Unclassified',other
'V598 ','259  ','Unclassified',other
'V599 ','259  ','Unclassified',other
'V615 ','259  ','Unclassified',other
'V640 ','259  ','Unclassified',other
'V6400','259  ','Unclassified',other
'V6401','259  ','Unclassified',other
'V6402','259  ','Unclassified',other
'V6403','259  ','Unclassified',other
'V6404','259  ','Unclassified',other
'V6405','259  ','Unclassified',other
'V6406','259  ','Unclassified',other
'V6407','259  ','Unclassified',other
'V6408','259  ','Unclassified',other
'V6409','259  ','Unclassified',other
'V641 ','259  ','Unclassified',other
'V642 ','259  ','Unclassified',other
'V643 ','259  ','Unclassified',other
'V644 ','259  ','Unclassified',other
'V6441','259  ','Unclassified',other
'V6442','259  ','Unclassified',other
'V6443','259  ','Unclassified',other
'V690 ','259  ','Unclassified',other
'V691 ','259  ','Unclassified',other
'V692 ','259  ','Unclassified',other
'V693 ','259  ','Unclassified',other
'V694 ','259  ','Unclassified',other
'V695 ','259  ','Unclassified',other
'V698 ','259  ','Unclassified',other
'V699 ','259  ','Unclassified',other
'V8301','259  ','Unclassified',other
'V8302','259  ','Unclassified',other
'V8381','259  ','Unclassified',other
'V8389','259  ','Unclassified',other
'V8401','259  ','Unclassified',other
'V8402','259  ','Unclassified',other
'V8403','259  ','Unclassified',other
'V8404','259  ','Unclassified',other
'V8409','259  ','Unclassified',other
'V848 ','259  ','Unclassified',other
'V8481','259  ','Unclassified',other
'V8489','259  ','Unclassified',other
'V851 ','259  ','Unclassified',other
'V8552','259  ','Unclassified',other
'V860 ','259  ','Unclassified',other
'V861 ','259  ','Unclassified',other
'E9200','2601 ','E Codes: Cut/pierce',other
'E9201','2601 ','E Codes: Cut/pierce',other
'E9202','2601 ','E Codes: Cut/pierce',other
'E9203','2601 ','E Codes: Cut/pierce',other
'E9204','2601 ','E Codes: Cut/pierce',other
'E9205','2601 ','E Codes: Cut/pierce',other
'E9208','2601 ','E Codes: Cut/pierce',other
'E9209','2601 ','E Codes: Cut/pierce',other
'E956 ','2601 ','E Codes: Cut/pierce',other
'E966 ','2601 ','E Codes: Cut/pierce',other
'E974 ','2601 ','E Codes: Cut/pierce',other
'E986 ','2601 ','E Codes: Cut/pierce',other
'E8300','2602 ','E Codes: Drowning/submersion',other
'E8301','2602 ','E Codes: Drowning/submersion',other
'E8302','2602 ','E Codes: Drowning/submersion',other
'E8303','2602 ','E Codes: Drowning/submersion',other
'E8304','2602 ','E Codes: Drowning/submersion',other
'E8305','2602 ','E Codes: Drowning/submersion',other
'E8306','2602 ','E Codes: Drowning/submersion',other
'E8308','2602 ','E Codes: Drowning/submersion',other
'E8309','2602 ','E Codes: Drowning/submersion',other
'E8320','2602 ','E Codes: Drowning/submersion',other
'E8321','2602 ','E Codes: Drowning/submersion',other
'E8322','2602 ','E Codes: Drowning/submersion',other
'E8323','2602 ','E Codes: Drowning/submersion',other
'E8324','2602 ','E Codes: Drowning/submersion',other
'E8325','2602 ','E Codes: Drowning/submersion',other
'E8326','2602 ','E Codes: Drowning/submersion',other
'E8328','2602 ','E Codes: Drowning/submersion',other
'E8329','2602 ','E Codes: Drowning/submersion',other
'E9100','2602 ','E Codes: Drowning/submersion',other
'E9101','2602 ','E Codes: Drowning/submersion',other
'E9102','2602 ','E Codes: Drowning/submersion',other
'E9103','2602 ','E Codes: Drowning/submersion',other
'E9104','2602 ','E Codes: Drowning/submersion',other
'E9108','2602 ','E Codes: Drowning/submersion',other
'E9109','2602 ','E Codes: Drowning/submersion',other
'E954 ','2602 ','E Codes: Drowning/submersion',other
'E964 ','2602 ','E Codes: Drowning/submersion',other
'E984 ','2602 ','E Codes: Drowning/submersion',other
'E8800','2603 ','E Codes: Fall',other
'E8801','2603 ','E Codes: Fall',other
'E8809','2603 ','E Codes: Fall',other
'E8810','2603 ','E Codes: Fall',other
'E8811','2603 ','E Codes: Fall',other
'E882 ','2603 ','E Codes: Fall',other
'E8830','2603 ','E Codes: Fall',other
'E8831','2603 ','E Codes: Fall',other
'E8832','2603 ','E Codes: Fall',other
'E8839','2603 ','E Codes: Fall',other
'E8840','2603 ','E Codes: Fall',other
'E8841','2603 ','E Codes: Fall',other
'E8842','2603 ','E Codes: Fall',other
'E8843','2603 ','E Codes: Fall',other
'E8844','2603 ','E Codes: Fall',other
'E8845','2603 ','E Codes: Fall',other
'E8846','2603 ','E Codes: Fall',other
'E8849','2603 ','E Codes: Fall',other
'E885 ','2603 ','E Codes: Fall',other
'E8850','2603 ','E Codes: Fall',other
'E8851','2603 ','E Codes: Fall',other
'E8852','2603 ','E Codes: Fall',other
'E8853','2603 ','E Codes: Fall',other
'E8854','2603 ','E Codes: Fall',other
'E8859','2603 ','E Codes: Fall',other
'E8860','2603 ','E Codes: Fall',other
'E8869','2603 ','E Codes: Fall',other
'E888 ','2603 ','E Codes: Fall',other
'E8880','2603 ','E Codes: Fall',other
'E8881','2603 ','E Codes: Fall',other
'E8888','2603 ','E Codes: Fall',other
'E8889','2603 ','E Codes: Fall',other
'E9570','2603 ','E Codes: Fall',other
'E9571','2603 ','E Codes: Fall',other
'E9572','2603 ','E Codes: Fall',other
'E9579','2603 ','E Codes: Fall',other
'E9681','2603 ','E Codes: Fall',other
'E9870','2603 ','E Codes: Fall',other
'E9871','2603 ','E Codes: Fall',other
'E9872','2603 ','E Codes: Fall',other
'E9879','2603 ','E Codes: Fall',other
'E8900','2604 ','E Codes: Fire/burn',injuries
'E8901','2604 ','E Codes: Fire/burn',injuries
'E8902','2604 ','E Codes: Fire/burn',injuries
'E8903','2604 ','E Codes: Fire/burn',injuries
'E8908','2604 ','E Codes: Fire/burn',injuries
'E8909','2604 ','E Codes: Fire/burn',injuries
'E8910','2604 ','E Codes: Fire/burn',injuries
'E8911','2604 ','E Codes: Fire/burn',injuries
'E8912','2604 ','E Codes: Fire/burn',injuries
'E8913','2604 ','E Codes: Fire/burn',injuries
'E8918','2604 ','E Codes: Fire/burn',injuries
'E8919','2604 ','E Codes: Fire/burn',injuries
'E892 ','2604 ','E Codes: Fire/burn',injuries
'E8930','2604 ','E Codes: Fire/burn',injuries
'E8931','2604 ','E Codes: Fire/burn',injuries
'E8932','2604 ','E Codes: Fire/burn',injuries
'E8938','2604 ','E Codes: Fire/burn',injuries
'E8939','2604 ','E Codes: Fire/burn',injuries
'E894 ','2604 ','E Codes: Fire/burn',injuries
'E895 ','2604 ','E Codes: Fire/burn',injuries
'E896 ','2604 ','E Codes: Fire/burn',injuries
'E897 ','2604 ','E Codes: Fire/burn',injuries
'E8980','2604 ','E Codes: Fire/burn',injuries
'E8981','2604 ','E Codes: Fire/burn',injuries
'E899 ','2604 ','E Codes: Fire/burn',injuries
'E9240','2604 ','E Codes: Fire/burn',injuries
'E9241','2604 ','E Codes: Fire/burn',injuries
'E9242','2604 ','E Codes: Fire/burn',injuries
'E9248','2604 ','E Codes: Fire/burn',injuries
'E9249','2604 ','E Codes: Fire/burn',injuries
'E9581','2604 ','E Codes: Fire/burn',injuries
'E9582','2604 ','E Codes: Fire/burn',injuries
'E9587','2604 ','E Codes: Fire/burn',injuries
'E961 ','2604 ','E Codes: Fire/burn',injuries
'E9680','2604 ','E Codes: Fire/burn',injuries
'E9683','2604 ','E Codes: Fire/burn',injuries
'E9793','2604 ','E Codes: Fire/burn',injuries
'E9881','2604 ','E Codes: Fire/burn',injuries
'E9882','2604 ','E Codes: Fire/burn',injuries
'E9887','2604 ','E Codes: Fire/burn',injuries
'E9220','2605 ','E Codes: Firearm',other
'E9221','2605 ','E Codes: Firearm',other
'E9222','2605 ','E Codes: Firearm',other
'E9223','2605 ','E Codes: Firearm',other
'E9228','2605 ','E Codes: Firearm',other
'E9229','2605 ','E Codes: Firearm',other
'E9550','2605 ','E Codes: Firearm',other
'E9551','2605 ','E Codes: Firearm',other
'E9552','2605 ','E Codes: Firearm',other
'E9553','2605 ','E Codes: Firearm',other
'E9554','2605 ','E Codes: Firearm',other
'E9650','2605 ','E Codes: Firearm',other
'E9651','2605 ','E Codes: Firearm',other
'E9652','2605 ','E Codes: Firearm',other
'E9653','2605 ','E Codes: Firearm',other
'E9654','2605 ','E Codes: Firearm',other
'E970 ','2605 ','E Codes: Firearm',other
'E9794','2605 ','E Codes: Firearm',other
'E9850','2605 ','E Codes: Firearm',other
'E9851','2605 ','E Codes: Firearm',other
'E9852','2605 ','E Codes: Firearm',other
'E9853','2605 ','E Codes: Firearm',other
'E9854','2605 ','E Codes: Firearm',other
'E9190','2606 ','E Codes: Machinery',other
'E9191','2606 ','E Codes: Machinery',other
'E9192','2606 ','E Codes: Machinery',other
'E9193','2606 ','E Codes: Machinery',other
'E9194','2606 ','E Codes: Machinery',other
'E9195','2606 ','E Codes: Machinery',other
'E9196','2606 ','E Codes: Machinery',other
'E9197','2606 ','E Codes: Machinery',other
'E9198','2606 ','E Codes: Machinery',other
'E9199','2606 ','E Codes: Machinery',other
'E8100','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8101','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8102','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8103','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8104','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8105','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8106','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8107','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8108','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8109','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8110','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8111','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8112','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8113','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8114','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8115','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8116','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8117','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8118','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8119','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8120','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8121','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8122','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8123','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8124','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8125','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8126','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8127','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8128','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8129','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8130','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8131','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8132','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8133','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8134','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8135','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8136','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8137','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8138','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8139','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8140','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8141','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8142','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8143','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8144','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8145','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8146','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8147','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8148','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8149','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8150','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8151','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8152','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8153','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8154','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8155','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8156','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8157','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8158','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8159','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8160','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8161','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8162','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8163','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8164','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8165','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8166','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8167','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8168','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8169','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8170','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8171','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8172','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8173','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8174','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8175','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8176','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8177','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8178','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8179','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8180','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8181','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8182','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8183','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8184','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8185','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8186','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8187','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8188','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8189','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8190','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8191','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8192','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8193','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8194','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8195','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8196','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8197','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8198','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8199','2607 ','e codes: motor vehicle traffic (mvt)',other
'E9585','2607 ','e codes: motor vehicle traffic (mvt)',other
'E9685','2607 ','e codes: motor vehicle traffic (mvt)',other
'E9885','2607 ','e codes: motor vehicle traffic (mvt)',other
'E8003','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8013','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8023','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8033','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8043','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8053','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8063','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8073','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8206','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8216','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8226','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8236','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8246','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8256','2608 ','E Codes: Pedal cyclist- not MVT',other
